lon,lat,elev,obs_phase,pred_phase,pred_support_snow,pred_support_mix,pred_support_rain,obs_support_snow,obs_support_mix,obs_support_rain
-119.687783107742,38.9157435849542,1515.9644775390625,snow,snow,0.9542090009862189,0.04579099901378108,0.0,1.0,0.0,0.0
-119.986012539165,39.6800304825807,1552.726806640625,rain,rain,0.2991267061298724,0.05482948754711103,0.6460438063230165,0.0,0.0,1.0
-119.794940439034,39.4196429126031,1477.6451416015625,rain,mix,0.1563800937411164,0.7508575741020429,0.09276233215684071,0.0,0.0,1.0
-119.8691988,39.6023723,1591.5308837890625,rain,rain,0.3396962944339444,0.07117350597774241,0.5891301995883133,0.0,0.0,1.0
-119.831022059959,39.3767308112846,1739.0556640625,snow,mix,0.05101348069035057,0.5422196234542297,0.4067668958554197,1.0,0.0,0.0
-120.1088422,39.3457358,1855.036376953125,snow,snow,0.9125031634861759,0.08273353942874494,0.004763297085079218,1.0,0.0,0.0
-119.948209169466,39.2477263929224,1927.8106689453125,snow,snow,0.9921483006417336,0.004991202360932133,0.0028604969973342323,1.0,0.0,0.0
-119.986012539165,39.6800304825807,1552.726806640625,snow,snow,0.6202184692426753,0.23308923269994888,0.14669229805737588,1.0,0.0,0.0
-119.7628378,39.4470319,1369.423095703125,rain,mix,0.21198475041833256,0.716097625758156,0.0719176238235114,0.0,0.0,1.0
-119.955560670036,38.9097403051281,1956.0849609375,snow,snow,0.6728353321726197,0.18045964981264895,0.14670501801473135,1.0,0.0,0.0
-119.8691988,39.6023723,1591.5308837890625,mix,snow,0.9999813396124058,1.379486663729505e-05,4.865520956935083e-06,0.0,1.0,0.0
-119.959995336282,39.2502266564768,2003.246337890625,snow,snow,0.9919555547004468,0.0052179505142423725,0.0028264947853107896,1.0,0.0,0.0
-119.925300843418,39.8472240085095,1491.7423095703125,rain,snow,0.7450383366778169,0.25496166332218306,0.0,0.0,0.0,1.0
-119.831920440754,39.5577324693447,1477.43408203125,snow,mix,0.31790240810438164,0.6356649153866798,0.04643267650893862,1.0,0.0,0.0
-119.8694652,39.6023658,1591.5308837890625,snow,mix,0.00017934831567227436,0.9998157751116481,4.876572679664799e-06,1.0,0.0,0.0
-119.927929603623,39.52077573156,1500.779541015625,rain,mix,0.10549051058471702,0.894509489415283,0.0,0.0,0.0,1.0
-120.162953100831,39.3581443088985,1793.0777587890625,mix,snow,0.9472343235656258,0.02767701080863004,0.025088665625744272,0.0,1.0,0.0
-119.8775631,39.6593893,1532.5301513671875,snow,snow,0.6251585610235315,0.3350155665202911,0.039825872456177476,1.0,0.0,0.0
-120.100208453368,39.3565419848955,1798.48291015625,snow,snow,0.9251125579277029,0.06955027245329713,0.00533716961900003,1.0,0.0,0.0
-119.8486104,39.5978791,1597.0430908203125,snow,snow,0.5131082411660254,0.47477953961631697,0.012112219217657708,1.0,0.0,0.0
-119.812669616667,39.4928329833333,1374.2261962890625,mix,mix,0.25716651686975045,0.47750963354539366,0.26532384958485594,0.0,1.0,0.0
-119.950317368502,39.5248257740538,1538.666748046875,mix,rain,0.09078493589519104,0.07119535977913169,0.8380197043256773,0.0,1.0,0.0
-119.811556734117,39.5352904789393,1371.004638671875,mix,snow,0.6198043074405747,0.29519871419655896,0.08499697836286642,0.0,1.0,0.0
-119.789736206479,39.4669722033672,1370.559814453125,rain,mix,0.20884414793060152,0.7911558520693984,0.0,0.0,0.0,1.0
-119.986012539165,39.6800304825807,1552.726806640625,mix,rain,0.2772179986818252,0.36085886551078145,0.3619231358073934,0.0,1.0,0.0
-119.824841359383,39.5693603183027,1498.9056396484375,snow,snow,0.6722798084519113,0.1665530021966085,0.1611671893514802,1.0,0.0,0.0
-119.925394303716,39.847238929397,1491.7423095703125,rain,mix,0.310268090519148,0.5280303990869719,0.16170151039388017,0.0,0.0,1.0
-119.753011281022,39.543024268836,1346.665771484375,rain,rain,0.0657014284441498,0.08534205532410907,0.8489565162317412,0.0,0.0,1.0
-120.355165097323,39.3339492055726,2225.183349609375,snow,snow,0.6937203318699547,0.3062796681300452,0.0,1.0,0.0,0.0
-120.9157773,38.6428952,375.4524230957031,rain,rain,0.014380157469621171,0.0014985298611021572,0.9841213126692767,0.0,0.0,1.0
-119.796618939781,39.4190353766305,1507.8775634765625,mix,mix,6.02891305639995e-05,0.9999364437407043,3.267128731604653e-06,0.0,1.0,0.0
-119.697258354923,39.5791447622216,1438.1224365234375,mix,rain,0.2347986365141838,0.21946660570573956,0.5457347577800766,0.0,1.0,0.0
-119.800623777815,39.5719985802481,1488.3441162109375,snow,snow,0.627548518123632,0.13452002206651179,0.2379314598098563,1.0,0.0,0.0
-120.013260825831,38.921177596739,1911.875244140625,snow,snow,0.9369658445921191,0.06303415540788092,0.0,1.0,0.0,0.0
-119.796510779813,39.4190607438721,1507.8775634765625,mix,mix,6.111983731336755e-05,0.9999356084163799,3.2717463066875455e-06,0.0,1.0,0.0
-120.9688737,38.663933,416.0556945800781,rain,rain,0.014007339879721404,0.0014948209548175321,0.9844978391654611,0.0,0.0,1.0
-119.777905134781,39.3828396056674,1549.0029296875,mix,mix,0.30693483017605117,0.654749116398557,0.038316053425391856,0.0,1.0,0.0
-119.822793408322,39.4175921209651,1609.224365234375,mix,mix,0.17040394081165106,0.785851517881003,0.04374454130734589,0.0,1.0,0.0
-120.163094162718,39.358090331927,1793.0777587890625,snow,snow,0.5829086244020729,0.34313764048894213,0.07395373510898502,1.0,0.0,0.0
-120.315859811306,39.8175425891368,1494.4031982421875,snow,snow,0.35606700152308585,0.3534704674395671,0.2904625310373471,1.0,0.0,0.0
-119.997521856241,38.8524767404031,1980.7945556640625,snow,snow,0.9480294503329535,0.05197054966704656,0.0,1.0,0.0,0.0
-119.8693531,39.6023757,1591.5308837890625,mix,snow,0.6413067863778359,0.15450926897123798,0.2041839446509261,0.0,1.0,0.0
-119.781752104655,39.4205244776457,1454.221923828125,snow,mix,0.06547804107784413,0.9121810529092771,0.022340906012878883,1.0,0.0,0.0
-119.765040440763,39.5381462092972,1350.02880859375,rain,rain,0.07654326474470664,0.07853238719698391,0.8449243480583094,0.0,0.0,1.0
-119.7467833,39.4251049,1368.7227783203125,mix,snow,0.9997480347953402,0.00022939962631217734,2.2565578347556933e-05,0.0,1.0,0.0
-119.730679132259,39.4971675098974,1339.4654541015625,mix,rain,0.15035924469858453,0.3016410019417043,0.5479997533597112,0.0,1.0,0.0
-119.7626322,39.44713,1369.423095703125,mix,mix,0.3582311450020383,0.47959787668318626,0.16217097831477548,0.0,1.0,0.0
-120.7830177,38.511253,515.516845703125,rain,rain,0.10985874347186855,0.01104030646763051,0.8791009500605009,0.0,0.0,1.0
-119.961517822974,39.2518617098481,2003.246337890625,snow,mix,0.3660666263211087,0.6339333736788914,0.0,1.0,0.0,0.0
-119.7470939,39.4250238,1368.7227783203125,snow,mix,8.58466027022907e-05,0.9998915152610244,2.2638136273323886e-05,1.0,0.0,0.0
-120.163095882274,39.358119140416,1793.0777587890625,snow,snow,0.7985952710846965,0.20140472891530353,0.0,1.0,0.0,0.0
-119.777905134781,39.3828396056674,1549.0029296875,snow,mix,0.10646988903064158,0.8597604203489921,0.03376969062036622,1.0,0.0,0.0
-119.7825885,39.2958385,1543.263916015625,snow,snow,0.5215782720368631,0.22592936047764461,0.2524923674854923,1.0,0.0,0.0
-119.870873570063,38.9750839693428,2201.280517578125,snow,rain,0.4011608799435886,0.0479329088286456,0.5509062112277658,1.0,0.0,0.0
-119.8486075,39.5978602,1597.0430908203125,mix,mix,0.026099867966608167,0.8581741136386034,0.11572601839478848,0.0,1.0,0.0
-120.070644916031,39.2378645398477,1922.7923583984375,snow,snow,0.8760099585549809,0.04232057985453108,0.08166946159048809,1.0,0.0,0.0
-119.76578925328,39.4079568588388,1410.70751953125,mix,snow,0.9329586727305834,0.030433438226526617,0.036607889042890016,0.0,1.0,0.0
-119.986012539165,39.6800304825807,1552.726806640625,snow,mix,0.25088045698179956,0.6094878815748593,0.13963166144334116,1.0,0.0,0.0
-119.8693531,39.6023757,1591.5308837890625,mix,mix,0.031076145346844962,0.9023955274650808,0.06652832718807428,0.0,1.0,0.0
-119.800578903276,39.572345670648,1488.3441162109375,rain,mix,0.10403407224689724,0.8959659277531028,0.0,0.0,0.0,1.0
-119.687770251604,38.9157374534485,1515.9644775390625,rain,snow,0.797287316563954,0.04892514100960181,0.15378754242644418,0.0,0.0,1.0
-119.92537225909,39.8472607970773,1491.7423095703125,snow,snow,0.4803921562415691,0.3919648531527147,0.12764299060571627,1.0,0.0,0.0
-120.0721983,38.1480334,1605.92138671875,snow,snow,0.6858096757046861,0.0,0.3141903242953139,1.0,0.0,0.0
-119.7580941,39.190042,1433.7567138671875,rain,snow,0.847601702079671,0.0948149103345351,0.05758338758579397,0.0,0.0,1.0
-119.9668151,39.2519754,2016.028076171875,snow,snow,0.8087397525133632,0.06340305416492394,0.12785719332171297,1.0,0.0,0.0
-119.980777232968,38.9396145567702,1908.990234375,snow,snow,0.4931890321528116,0.43118658617533845,0.0756243816718499,1.0,0.0,0.0
-119.8643243,39.6412765,1511.9696044921875,snow,snow,0.9999912285664326,7.797952393646012e-06,9.734811737252905e-07,1.0,0.0,0.0
-119.807227373453,39.3270294988175,1569.588134765625,snow,snow,0.9941406467821007,0.0036040191850394434,0.0022553340328597933,1.0,0.0,0.0
-120.007678132485,39.5274752711554,1521.617431640625,snow,mix,0.18153616746642384,0.7977128634274182,0.020750969106157993,1.0,0.0,0.0
-119.950317173937,39.5248260731012,1538.666748046875,snow,mix,0.22338589285813612,0.720075062457078,0.05653904468478594,1.0,0.0,0.0
-119.6941433,39.1929442,1456.3472900390625,mix,snow,0.5803007762654907,0.05780073192532323,0.3618984918091861,0.0,1.0,0.0
-119.8693531,39.6023757,1591.5308837890625,mix,snow,0.9998187423242546,0.00011959500775369646,6.166266799178654e-05,0.0,1.0,0.0
-119.8535814,39.5437548,1495.9249267578125,rain,mix,0.0009508567705882071,0.9990491432294119,0.0,0.0,0.0,1.0
-119.8644098,39.6412061,1511.9696044921875,snow,snow,0.9999912011828651,7.824051733784354e-06,9.747654010587412e-07,1.0,0.0,0.0
-119.9832523,39.5200515,1484.82470703125,mix,snow,0.9035151157764516,0.07526501086102991,0.021219873362518373,0.0,1.0,0.0
-119.687777938275,38.9158554674536,1515.9644775390625,mix,snow,0.6383520282800796,0.2032975943985907,0.15835037732132962,0.0,1.0,0.0
-119.885049895943,39.5322219148719,1516.285888671875,mix,mix,0.19290152020547488,0.46508085863451776,0.3420176211600074,0.0,1.0,0.0
-119.811103887634,39.3210924320327,1542.5299072265625,snow,snow,0.9942124823595111,0.0035978069386688972,0.0021897107018200588,1.0,0.0,0.0
-119.8548522,39.5430617,1495.9249267578125,mix,rain,0.0009475209121536888,0.0027041895491302682,0.9963482895387161,0.0,1.0,0.0
-120.2438749,39.6788926,1505.601806640625,rain,snow,0.7434802576357218,0.2565197423642782,0.0,0.0,0.0,1.0
-119.8692053,39.6019187,1591.5308837890625,snow,mix,0.0003052679865331458,0.9996320913549323,6.26406585346119e-05,1.0,0.0,0.0
-119.697258354923,39.5791447622216,1438.1224365234375,snow,rain,0.196049545183205,0.2053874434226058,0.5985630113941892,1.0,0.0,0.0
-120.2505164,39.3711807,2037.4736328125,snow,snow,0.6423217581550789,0.2507302221143139,0.10694801973060726,1.0,0.0,0.0
-119.5824213,39.2714623,1333.44287109375,rain,snow,0.5165553047906692,0.3743358263896364,0.10910886881969432,0.0,0.0,1.0
-119.830797595402,39.3764815844717,1739.0556640625,snow,snow,0.8376784990131004,0.08550683956273794,0.07681466142416153,1.0,0.0,0.0
-119.9669947,39.2519776,2016.028076171875,snow,snow,0.8379799296925158,0.1620200703074843,0.0,1.0,0.0,0.0
-119.925388397298,39.8472360968553,1491.7423095703125,snow,snow,0.5104991672732044,0.30699443282692107,0.18250639989987452,1.0,0.0,0.0
-119.715589000956,39.5314110688727,1339.81396484375,rain,snow,0.6546498207143345,0.23932253168884005,0.10602764759682545,0.0,0.0,1.0
-119.8111039324,39.3210924070876,1542.5299072265625,snow,snow,0.5480154922198245,0.016249711468130378,0.43573479631204504,1.0,0.0,0.0
-119.7613109,39.168388,1429.696044921875,rain,snow,0.9755012301096893,0.02449876989031084,0.0,0.0,0.0,1.0
-120.5654167,38.7558714,1205.3624267578125,mix,snow,0.6733374707955292,0.0,0.3266625292044708,0.0,1.0,0.0
-119.9669947,39.2519776,2016.028076171875,snow,snow,0.6097227929311899,0.025880555429127677,0.36439665163968243,1.0,0.0,0.0
-120.083929179977,39.2279232736156,1958.6190185546875,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.870762105959,39.5248451823346,1486.023193359375,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.925411831323,39.8471862487276,1491.7423095703125,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-120.352318295843,38.0360325476448,984.2950439453125,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-120.8082149,39.2065349,1104.9029541015625,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-120.982012082537,39.3126401657408,970.83740234375,mix,snow,0.5416672093326914,0.45833279066730864,0.0,0.0,1.0,0.0
-119.986012539165,39.6800304825807,1552.726806640625,snow,mix,0.008994832449724686,0.9910051675502753,0.0,1.0,0.0,0.0
-119.9937368,39.5181409,1494.7957763671875,mix,snow,0.9604731207169943,0.03952687928300575,0.0,0.0,1.0,0.0
-120.269592733092,38.0240967795511,858.2250366210938,snow,mix,0.2747491071349869,0.7252508928650131,0.0,1.0,0.0,0.0
-119.743520101499,39.5859436450428,1414.6666259765625,snow,snow,0.9971044483849886,0.0028955516150114173,0.0,1.0,0.0,0.0
-119.871587635735,39.5313519322043,1503.12060546875,snow,snow,0.9987309057788131,0.0012690942211869812,0.0,1.0,0.0,0.0
-119.964791576175,39.5243869698105,1480.8189697265625,snow,snow,0.9984264679684394,0.0015735320315605642,0.0,1.0,0.0,0.0
-120.1913592,37.8367986,872.5946044921875,mix,snow,1.0,0.0,0.0,0.0,1.0,0.0
-120.4688056,39.8057317,1484.389892578125,snow,snow,0.964068721842902,0.0,0.03593127815709802,1.0,0.0,0.0
-120.711231314889,38.7306894979064,794.8796997070312,rain,snow,0.9976010976939774,0.0,0.0023989023060226296,0.0,0.0,1.0
-120.900279892383,39.1503857067278,859.9096069335938,rain,snow,0.6262190817615991,0.0,0.3737809182384008,0.0,0.0,1.0
-120.686117263001,38.7394762138697,892.43505859375,snow,rain,0.0007887343310190847,0.0,0.9992112656689809,1.0,0.0,0.0
-120.315859811306,39.8175425891368,1494.4031982421875,snow,snow,0.9687682531857092,0.0,0.0312317468142908,1.0,0.0,0.0
-120.706565169668,38.7367833866782,894.05859375,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-120.352334515362,38.0360383219772,984.2950439453125,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-120.6413835889,38.7446740901285,1039.748046875,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-120.007678132485,39.5274752711554,1521.617431640625,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-120.982000935793,39.3125259229029,970.83740234375,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.9539598,39.2526252,2003.246337890625,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.870873570063,38.9750839693428,2201.280517578125,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-120.4689706,39.8057229,1484.389892578125,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.986012539165,39.6800304825807,1552.726806640625,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.997445238734,38.8523386818796,1980.7945556640625,snow,snow,0.9778268018682,0.022173198131799982,0.0,1.0,0.0,0.0
-119.9668721,39.2519534,2016.028076171875,snow,snow,0.9999999928956519,7.104348051726074e-09,0.0,1.0,0.0,0.0
-120.315859811306,39.8175425891368,1494.4031982421875,snow,snow,0.8424762856490354,0.15752371435096457,0.0,1.0,0.0,0.0
-120.951095505513,39.9367925552888,1042.9046630859375,mix,snow,1.0,0.0,0.0,0.0,1.0,0.0
-120.100208453368,39.3565419848955,1798.48291015625,snow,snow,0.9918053172769102,0.00819468272308979,0.0,1.0,0.0,0.0
-119.950319955519,39.5248258210474,1538.666748046875,snow,snow,0.9848964514179974,0.015103548582002597,0.0,1.0,0.0,0.0
-119.9668292,39.2520331,2016.028076171875,snow,snow,0.9999999928952507,7.104749289813947e-09,0.0,1.0,0.0,0.0
-119.86797801099,39.3338383224428,2208.241455078125,snow,snow,0.9957834016528463,0.00421659834715373,0.0,1.0,0.0,0.0
-120.8081267,39.2066973,1104.9029541015625,snow,snow,0.8922971155063436,0.10770288449365645,0.0,1.0,0.0,0.0
-120.4689347,39.8057264,1484.389892578125,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.9668156,39.2519856,2016.028076171875,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-120.3697593,39.583904,1511.8182373046875,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-120.1427262,39.1761708,1991.058837890625,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-120.315859811306,39.8175425891368,1494.4031982421875,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.961517822974,39.2518617098481,2003.246337890625,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-120.0079789,38.9238365,1905.078125,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.9668322,39.2520876,2016.028076171875,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.870873570063,38.9750839693428,2201.280517578125,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-120.8081218,39.2066419,1104.9029541015625,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.8955989,39.3210397,2645.622314453125,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-118.552378267468,39.5223125059757,1189.577880859375,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.8748309,39.3320697,2412.533935546875,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.909291961911,39.3073153646284,2752.060546875,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.925288711206,39.8471788082286,1491.7423095703125,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.862536,39.338492,2208.241455078125,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.873544043042,39.3386037228995,2313.341552734375,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.986012539165,39.6800304825807,1552.726806640625,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.719331429036,39.4908055723322,1360.9130859375,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-120.007678132485,39.5274752711554,1521.617431640625,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-120.1913592,37.8367984,872.5946044921875,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.9668322,39.2520876,2016.028076171875,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-120.315859811306,39.8175425891368,1494.4031982421875,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.950311656646,39.5248345951106,1538.666748046875,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.925261735518,39.8472357078584,1491.7423095703125,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.8485975,39.5978632,1597.0430908203125,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.8694641,39.6023613,1591.5308837890625,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.733820873845,39.5794986203859,1362.42431640625,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.8709059,39.5248711,1486.023193359375,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.753012107335,39.5430235595413,1346.665771484375,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.912528681261,39.6552623009461,1515.7220458984375,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.95031962528,39.5248256449291,1538.666748046875,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.955638648125,38.9097886420826,1956.0849609375,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.9668322,39.2520876,2016.028076171875,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.8644061,39.6412027,1511.9696044921875,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.986012539165,39.6800304825807,1552.726806640625,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-120.3697388,39.5838436,1511.8182373046875,rain,snow,1.0,0.0,0.0,0.0,0.0,1.0
-120.5676637,38.378855,625.4950561523438,rain,snow,1.0,0.0,0.0,0.0,0.0,1.0
-120.3697388,39.5838436,1511.8182373046875,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.781751624017,39.4205249850879,1454.221923828125,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-120.100208453368,39.3565419848955,1798.48291015625,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.925331699135,39.8471930716272,1491.7423095703125,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.8643993,39.6412117,1511.9696044921875,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.742584100027,39.5836275879637,1414.6666259765625,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.822793408024,39.4175919889889,1609.224365234375,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.7442592,39.5599365,1356.5489501953125,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.964154,39.2514025,2016.028076171875,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.986012539165,39.6800304825807,1552.726806640625,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-120.162956066848,39.3581766109748,1793.0777587890625,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.734392383849,39.5444688141847,1342.1070556640625,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.9624095,38.9122774,1956.0849609375,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.80092187765,39.5715672132291,1488.3441162109375,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.961517822974,39.2518617098481,2003.246337890625,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.9542432,39.2484052,1922.8812255859375,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.843291336544,39.3745540552881,1874.2142333984375,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.95233575221,39.5305843579455,1587.759521484375,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.843291336052,39.3745540543704,1874.2142333984375,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.807286318156,39.4908226810018,1374.2261962890625,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.758876855463,39.4178720007285,1377.5360107421875,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.8708929,39.5248345,1486.023193359375,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.2368288,39.5971202,1270.4388427734375,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.781454467497,39.4545967102736,1364.1851806640625,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.799410771353,39.5708424279365,1488.3441162109375,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.813979223494,39.5392358299425,1381.1461181640625,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.9542397,39.248422,1922.8812255859375,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-120.315859811306,39.8175425891368,1494.4031982421875,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.7520064,39.1904364,1433.7567138671875,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-120.80818,39.2066055,1104.9029541015625,mix,snow,1.0,0.0,0.0,0.0,1.0,0.0
-119.829176107664,39.529086404242,1395.3599853515625,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.687770251604,38.9157374534485,1515.9644775390625,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.9668267,39.2520598,2016.028076171875,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.8428589,39.6060124,1568.7435302734375,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.8643977,39.6411787,1511.9696044921875,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.789267671849,39.4669812011516,1370.559814453125,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.81107827839,39.3210287696582,1542.5299072265625,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.774653,39.4755433,1349.7518310546875,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.757515621082,38.9477067087637,1443.3814697265625,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.826338643835,39.5154549093659,1390.4053955078125,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.999749269448,38.9165162248899,1909.7303466796875,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.74495391172,39.4011164347156,1392.5533447265625,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.8694987,39.6023261,1591.5308837890625,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-120.151752835698,39.3350824371777,1786.87939453125,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.955566614856,38.9097515141196,1956.0849609375,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.749510660677,38.9503618474977,1446.9903564453125,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.8709225,39.524836,1486.023193359375,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.78911160645,39.4669363940892,1370.559814453125,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.822793408024,39.4175919889889,1609.224365234375,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-120.005749954069,38.911738022241,1912.7034912109375,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-120.26905189063,38.0562685864948,1192.9775390625,mix,snow,1.0,0.0,0.0,0.0,1.0,0.0
-120.01178,38.9320468,1899.7607421875,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.9544983,38.933868,1916.7115478515625,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-120.002592259158,38.9134424710442,1912.7034912109375,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.9668267,39.2520598,2016.028076171875,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.687770251604,38.9157374534485,1515.9644775390625,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.988350573129,38.9240080391552,1907.614990234375,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.682341915109,38.9171443661002,1535.7108154296875,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.749510660677,38.9503618474977,1446.9903564453125,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.997517737846,38.8524843995973,1980.7945556640625,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.996466880512,38.8704296496115,1950.8565673828125,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.733289091187,39.4235955221677,1366.5106201171875,snow,snow,0.9552226729058862,0.0,0.04477732709411378,1.0,0.0,0.0
-119.988223610685,38.890737281362,1947.20751953125,snow,snow,0.9996514412163076,0.0,0.0003485587836924844,1.0,0.0,0.0
-120.418965174955,37.9501371257059,439.8701171875,rain,snow,1.0,0.0,0.0,0.0,0.0,1.0
-119.99646688449,38.870429672506,1950.8565673828125,snow,snow,0.9998015405587259,0.0,0.0001984594412740077,1.0,0.0,0.0
